sense ID	lemma	variant	POS	comment
16886	chęć posiadania	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: {cieszenie się na; szczęście} + m [Chęć posiadania nowych butów wzrastała w niej coraz bardziej.] ##A3: {cieszenie się na, wstręt; szczęście, błąd} amb [Chęć posiadania nowych butów wzrastała w niej coraz bardziej.] [Kierowała nim nienasycona chęć posiadania.] 
16879	specjalista od nauk społecznych	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0
364243	skakanie w linkę	1	2	zabawa polegająca na tym, że dwie osoby trzymające sznur za oba końce kręcą nim dookoła, a pozostałe osoby skaczą ponad nim <##s> <##nDD> ##A1: 0 ##A2: 0
16933	radość życia	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: {radość; szczęście} + m [Gdy patrzysz na bawiące się dzieci, widzisz ucieleśnienie czystej radości życia.] ##A2: {radość; szczęście} + m [Od studentów pierwszego roku biła młodzieńcza radość życia.]
626015	zespół niewrażliwości na androgeny	1	2	##K: specj. {##L: http://pl.wikipedia.org/wiki/Zesp%C3%B3%C5%82_niewra%C5%BCliwo%C5%9Bci_na_androgeny} <##nDD>
17191	karta wstępu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17223	element wyposażenia	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
17257	kuchenka elektryczna	1	2	##K: og. ##D: urządzenie kuchenne zamieniająca energię elektryczną na ciepło używane do gotowania, smażenia i pieczenia. [##P: ] {##L: http://pl.wikipedia.org/wiki/Kuchnia_elektryczna} <##s> <##nDD> 
17264	proces ekonomiczny	1	2	##K: specj. ##D: proces zachodzący w zakresie ekonomii. [##W: Z punktu widzenia fizycznego każdy proces ekonomiczny również ma charakter jednokierunkowego wzrostu entropii, sporadycznie formułowano teorie o ekwiwalentności pieniądza i niskiej entropii [...]] <##nDD>
17326	obrót handlowy	1	2	##K: specj. ##D: ruch towarów na rynku. [##P: ] {##L: } <##nDD>
18312	przybory do pisania	1	2	##K: og. ##D: przedmioty użytkowe służące do pisania. [##P: Każde dziecko idące do pierwszej klasy powinno mieć komplet przyborów do pisania - pióro, długopis, ołłówek i kredki ołówkowe.] {##L: } <##nDD>
17420	organizacja polityczna	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 
17421	organizacja społeczna	1	2	##K: og. {##L: http://pl.wikipedia.org/wiki/Organizacja_spo%C5%82eczna} <##nDD> 
17422	zespół urządzeń	1	2	##K: og. ##D: komplet urządzeń, narzędzi stanowiących cały zestaw. [##P: Zespół urządzeń turbogeneratora będzie dołączony do stacji średniego napięcia za pośrednictwem transformatora podwyższającego.] <##s> <##nDD>
17447	dywizjon artylerii	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17453	zbiór rzeczy	1	2	##K: og. ##D: pewna liczba rzeczy, przedmiotów. <##nDD>
17459	grupa zwierząt	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17485	ród człowieczy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17497	małżeńskie stadło	1	2	##K: og. ##D: para małżeńska: mąż i żona. <##nDD>
370657	terapia poznawcza	1	2	##K: og. ##D: terapia, której celem jest zmiana destrukcyjnych przekonań. [##P: Podczas terapii poznawczej terapeuta uczy pacjenta, jak identyfikować schematy poznawcze, tkwiące u podstaw jego irracjonalnych myśli.] {##L: } <##nDD>
17515	organ władzy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
17554	grupa roślin	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17604	stopień zaawansowania	1	2	##K: og. ##D: znajdowanie się w jakiejś fazie rozwoju. <##s> <##nDD>
17608	jednostka powierzchni	1	2	##K: og. ##D: jednostka miary przestrzeni o określonych rozmiarach. <##nDD>
17618	jednostka prędkości	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17637	jednostka mocy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
363458	jednostka walutowa	1	2	##K: og. ##D: nazwa pieniądza obowiązującego w danym państwie. [##P: Szyling somalijski jest jednostką walutową Somalii.] <##nDD> 
17716	system poglądów	1	2	##K: og. ##D: przyjęte założenia dotyczące jakiegoś zjawiska. [##P: Jego światopogląd był wolny od doktryn.] {##L: https://pl.wikipedia.org/wiki/Doktryna} <##nDD>
17740	historia sztuki	1	2	dział historii <##nDD>
17753	różnica zdań	1	2	##K: og. ##D: to, że ludzie mają odmienne poglądy na ten sam temat. [##P: ] {##L: } <##nDD>
17762	sztuka plastyczna	1	2	##K: og. ##D: sztuka obejmująca dziedziny wizualnej twórczości artystycznej, m.in. malarstwo, rzeźbę. <##nDD>
17816	proces psychiczny	1	2	##K: og. ##D: uporządkowany ciąg zachodzących po sobie stanów psychicznych. {##L: http://pl.wikipedia.org/wiki/Proces_psychiczny} <##nDD> 
17823	nauka prawa	1	2	##K: og. ##D: prawo jako dyscyplina naukowa. <##nDD>
17900	materiał budowlany	1	2	##K: og. ##D: w budownictwie różnego rodzaju materiał do budowy nowych obiektów lub naprawy istniejących. [##W: Aby materiały budowlane spełniały swoją rolę muszą posiadać odpowiednie cechy fizyczne, fizykochemiczne, mechaniczne i chemiczne.] {##L: http://pl.wikipedia.org/wiki/Materia%C5%82_budowlany} <##nDD>  ##A1: 0
17917	lotnisko wojskowe	1	2	##K: og. ##D: lotnisko przeznaczone dla celów wojskowych. [##P: ] {##L: } <##s> <##nDD>
17919	ministerstwo środowiska	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17920	ministerstwo kultury	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17955	platforma tramwaju	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17962	pustynia piaszczysta	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
17963	pustynia skalista	1	2	##K:  ##D: . [##P: ] {##L: https://pl.wikipedia.org/wiki/Hamada} <##nDD>
17964	pustynia lodowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
17972	ogród warzywny	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
18107	port morski	1	2	##K: og. ##D: rodzaj portu wodnego, położonego nad oceanem, morzem lub morskimi wodami wewnętrznymi danego państwa, tworzonego przez akweny i obszar lądowy oraz związaną z nimi infrastrukturę portową. [##P: ] {##L: http://pl.wikipedia.org/wiki/Port_morski} <##nDD>
18126	studio nagrań	1	2	##K: og. ##D: obiekt przeznaczony do rejestracji nagrań dźwiękowych, obejmujący zazwyczaj reżyserkę i pomieszczenia do miksowania i masteringu. [##P: ] {##L: http://pl.wikipedia.org/wiki/Studio_nagra%C5%84} <##nDD>
18303	budowla obronna	1	2	##K: og. ##D: budynek lub zespół budynków chronionych przed atakiem wroga i służących do obrony. [##W: Fort Tegart był budowlą obronną budowaną dla brytyjskiej policji w Mandacie Palestyny.] <##nDD>
18317	pojazd konny	1	2	##K: og. ##D: pojazd poruszający się na kołach lub płozach przy wykorzystywaniu siły zwierzęcia pociągowego (najczęściej konia). [##P: ] {##L: http://pl.wikipedia.org/wiki/Pojazd_zaprz%C4%99gowy} <##nDD>
18358	sprzęt AGD	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
18360	wyposażenie wnętrz	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
18365	film dla dorosłych	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
18399	urządzenie elektroniczne	1	2	##K: og. ##D: urządzenie działające dzięki elektronicznym układom cyfrowym. <##nDD> 
18402	naczynie stołowe	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
18414	urządzenie mechaniczne	1	2	##K: og. ##D: urządzenie wykonujące pracę mechaniczną przez ruch swoich części. [##P: Hamulec to urządzenie mechaniczne służące do zmniejszania prędkości.] <##nDD> 
18476	środek lokomocji	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0
18477	środek transportu	1	2	##K: og. ##D: maszyny transportowe lub istoty żywe, dzięki którym możliwe jest przemieszczanie ludzi lub ładunków, czyli transport. [##P: ] {##L: https://pl.wikipedia.org/wiki/%C5%9Arodek_transportu} <##nDD> ##A1: 0 ##A2: 0
18501	dom na działce	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
18506	miejsce pracy	1	2	##K: og. ##D: miejsce, w którym ktoś pracuje, zakład, instytucja itp., które zatrudniają danego pracownika. [##P: Zmieniałam miejsce pracy aż siedem razy i nigdzie nie czułam się dobrze.] <##nDD>
18522	dom letniskowy	1	2	##K: og. ##D: budynek, który został wybudowany na działce rekreacyjnej, przeważnie nieogrzewany, przeznaczony na czasowy / sezonowy pobyt bez możliwości zameldowania na stałe. [##P: ] {##L: } <##nDD>
77590	mieć długie ręce	1	1	brak danych <##nDD> <##VLC: CZ>
657654	kosmetyk samochodowy	1	2	##K: og. ##D: preparat przeznaczony do czyszczenia samochodu i dbania o niego. [##P: Kupiłam nowy zestaw kosmetyków samochodowych.] <##nDD> 
18545	wyciąg orczykowy	1	2	##K: og. ##D: wyciąg narciarski o zaczepach orczykowych. <##s> <##nDD>
18547	obiekt wojskowy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 
18581	ciągnąć zyski	1	1	brak danych <##nDD> <##VLC: CZ>
18582	czerpać korzyści	1	1	brak danych <##nDD> <##VLC: CZ>
18583	dobrze wychodzić	1	1	brak danych <##nDD> <##VLC: CZ>
18584	źle wychodzić	1	1	brak danych <##nDD> <##VLC: ST>
18589	mieć lepkie ręce	1	1	przen. <##nDD> <##VLC: CZ>
18596	być w posiadaniu	1	1	##K: og. ##D: mieć coś. [##WN: Samoobrona jest w posiadaniu taśm kompromitujących premiera Kaczyńskiego oraz partię Prawo i Sprawiedliwość.] <##nDD> <##VLC: ST>
18604	sztab szkoleniowy	1	2	##K: og. ##D: grupa osób odpowiadających za przygotowanie sportowców do zawodów. <##nDD> 
18606	pole bramkowe	1	2	##K: og. ##D: wyznaczone przed bramką pole, w którym nie można bezpośrednio atakować bramkarza. [##P: ] {##L: } <##nDD>
18608	dać nagrodę	1	1	brak danych <##nDD> <##VLC: AK, DZd>
18611	obarczać kosztami	1	1	brak danych <##nDD> <##VLC: CZ, ZD>
18612	obciążać kosztami	1	1	brak danych <##nDD> <##VLC: CZ, ZD>
18724	wyprowadzać z równowagi	1	1	brak danych <##nDD> <##VLC: DZn, ZD>
18649	zebrać do kupy	1	1	pozbierać <##nDD> <##VLC: DZd>
18674	zaciągać dług	1	1	brak danych <##nDD> <##VLC: CZ, ZD>
18677	zaciągać kredyt	1	1	brak danych <##nDD> <##VLC: CZ, ZD>
18678	zaciągać pożyczkę	1	1	brak danych <##nDD> <##VLC: CZ, ZD>
18686	zaciągnąć kredyt	1	1	brak danych <##nDD> <##VLC: AK, WY>
18694	zbijać majątek	1	1	brak danych <##nDD> <##VLC: DZn>
18712	być własnością	1	1	brak danych <##s> <##nDD> <##VLC: ST>
18751	darzyć uczuciem	1	1	brak danych <##nDD> <##VLC: ST>
18756	mieć wrażenie	1	1	brak danych <##nDD> <##VLC: ST>
18765	chwytać za serce	1	1	brak danych <##nDD> <##VLC: ZD>
29329	zjawisko fizjologiczne	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
29291	ruch drgający	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
22687	upośledzony umysłowo	1	4	##K: . ##D: . [##P: ] {##L: } <##s> <##nDD>
19188	wyrządzać krzywdę	1	1	brak danych <##nDD> <##VLC: CZ>
19144	stracić nerwy	1	1	brak danych <##nDD> <##VLC: AK, WY>
19165	zdobywać przychylność	1	1	brak danych <##nDD> <##VLC: ZD>
19168	upadać na duchu	1	1	brak danych <##nDD> <##VLC: ST>
19186	wylać łzy	1	1	brak danych <##nDD> <##VLC: WY>
19191	czynić zło	1	1	brak danych <##nDD> <##VLC: CZ>
19192	uczynić dobro	1	1	brak danych <##nDD> <##VLC: AK>
19194	czynić dobro	1	1	brak danych <##nDD> <##VLC: CZ>
19226	zdobyć przychylność	1	1	brak danych <##nDD> <##VLC: WY>
19265	odczuwać wstyd	1	1	brak danych <##nDD> <##VLC: ST>
19267	odczuwać dumę	1	1	brak danych <##nDD> <##VLC: ST>
19270	być zadowolonym	1	1	brak danych <##s> <##nDD> <##VLC: ST>
19271	odczuwać zadowolenie	1	1	brak danych <##s> <##nDD> <##VLC: ST>
19492	bać się spojrzeć w oczy	2	1	brak danych; brak danych <##nDD> <##VLC: ST>
20084	miejsce pochówku	1	2	##K: og. ##D: miejsce, w którym złożono ciało zmarłego. [##WN: Rosjanie stwierdzili, że nie ujawnią miejsca pochówku rodzinie zabitego, pomimo próśb o wysłanie ciała z powrotem do Czeczenii, gdzie Maschadow miałby być pochowany.] {##L: } <##nDD>
20473	obdarzać uczuciem	2	1	brak danych <##nDD> <##VLC: ST>
20554	odmawiać pacierz	1	1	brak danych <##s> <##nDD> <##VLC: CZ, ZD>
22686	opóźniony w rozwoju	1	4	umysłowo <##s> <##nDD>
21083	radca handlowy	2	2	(ang. commercial counsellor) <##nDD> ##A1: 0 ##A2: 0
68301	lista rankingowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
373678	kolor włosów	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
71156	mieć torsje	1	1	brak danych <##nDD> <##VLC: CZ>
21625	trzecia planeta od Słońca	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
22045	zasięgnąć opinii	1	1	brak danych <##nDD> <##VLC: AK, WY>
143419	beton konstrukcyjny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
22769	oddawać się lekturze	1	1	brak danych <##nDD> <##VLC: DZn>
100001	klisza fotograficzna	1	2	##K: pot. ##D: błona fotograficzna, jeden z podstawowych rodzajów materiałów światłoczułych. <##s> <##nDD>
22374	darzyć uczuciem	2	1	##K: og. ##D: żywić do kogoś uczucie miłości. [##W: Mężczyzna, będąc podejrzanym o morderstwo na mężu kobiety, którą darzy uczuciem, musi się ukrywać.] <##nDD> <##VLC: ST>
357110	stracić panowanie nad sobą	1	1	brak danych <##nDD> <##VLC: AK>
22401	chcieć się zapaść pod ziemię	2	1	brak danych; brak danych <##nDD> <##VLC: ST>
22403	mieć chęć	1	1	brak danych <##nDD> <##VLC: ST>
22792	nadać imię	1	1	brak danych <##nDD> <##VLC: DZd>
22796	odmówić pacierz	1	1	brak danych <##nDD> <##VLC: AK, WY>
22798	mieć na tapecie	1	1	brak danych [##Ko: wracać na tapetę, być na tapecie, wziąć na tepetę, wejść na tapetę, spaść z tapety] <##nDD> <##VLC: CZ>
22802	wydać wyrok	1	1	brak danych <##nDD> <##VLC: AK, DZd>
22816	prosić o rękę	1	1	brak danych <##nDD> <##VLC: CZ, DZn, ZD>
22909	wtrącać swoje trzy grosze	1	1	brak danych <##nDD> <##VLC: CZ>
22911	wydawać wyrok	1	1	brak danych <##nDD> <##VLC: CZ, DZn>
22921	wysunąć wniosek	1	1	brak danych <##nDD> <##VLC: AK>
22957	poddawać próbie	1	1	brak danych <##nDD> <##VLC: CZ>
23238	zajmować miejsce	1	1	brak danych <##nDD> <##VLC: CZ>
23374	przestrzeń pozaziemska	1	2	##K: og. ##D: coś poza światem, przestrzeń poza światem, Ziemią. <##nDD> 
23391	służba zdrowia	1	2	##K: urz. ##D: zespół instytucji dostarczających usług opieki zdrowotnej. [##W: Do dziś nazwę służby zdrowia noszą placówki opieki zdrowotnej MON, MSWiA oraz Ministerstwa Sprawiedliwości.] {##L: http://pl.wikipedia.org/wiki/S%C5%82u%C5%BCba_zdrowia} <##nDD>
23496	sygnał dźwiękowy	1	2	##K: og. ##D: zwrócenie czyjejś uwagi poprzez użycie dźwięku. [##P: ] {##L: } <##nDD>
60160	rower jednokołowy	1	2	##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Rower_jednoko%C5%82owy} <##s> <##nDD>
143638	kolor oczu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
23605	roślina egzotyczna	1	2	##K: og. ##D: roślina wywodząca się terenów egzotycznych, np.: Ameryki Południowej, Afryki Północnej, krajów śródziemnomorskich. [##P: Roślina egzotyczna bardzo często stanowi element dekoracyjny.]  <##nDD> ##A1: 0 ##A2: 0 
23867	roślina ozdobna	1	2	##K: og. ##D: jednoroczna, dwuletnia lub wieloletnia roślina, także drzewo lub krzew o dużych walorach dekoracyjnych np. o pięknych i ciekawych kwiatach, owocach, ulistnieniu, zabarwieniu pędów, pokroju, a także interesujących właściwościach. [##W: Roślinami ozdobnymi zajmuje się dział ogrodnictwa zwany kwiaciarstwem.] <##nDD> 
24049	istota fantastyczna	1	2	##K: og. ##D: postać z bajek, legend, opowieści; zwierzę lub coś człowiekowatego. [##P: Bóstwo jest przedstawiane jako istota fantastyczna - pół człowiek, pół zwierzę.] <##nDD> ##A1: 0
24725	dzień świąteczny	1	2	##K: og. <##nDD> 
24726	dzień powszedni	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
24852	rząd koalicyjny	1	2	##K: og. ##D: rząd tworzony przez kilka partii politycznych reprezentowanych w parlamencie, gdy żadna partia nie ma bezwzględnej większości. [##P: ] {##L: } <##s> <##nDD> 
25050	choroba zakaźna	1	2	##K: og. ##D: choroba wywoływana przez obecność i działalność w organizmie czynników chorobotwórczych: wirusów, bakterii, grzybów i aktywnych toksyn choroba roślin lub zwierząt (w tym człowieka); choroba zakaźna może przenosić się między organizmami. [##W: Profilaktyka chorób zakaźnych polega zasadniczo na unieszkodliwieniu źródeł zakażenia, ograniczaniu mechanizmów i dróg szerzenia, unikaniu wytwarzania lekooporności przez drobnoustroje, wzroście odporności populacji.] <##nDD>
25051	objaw chorobowy	1	2	objaw lub skutek choroby <##nDD>
25432	materiał opatrunkowy	1	2	##K: og. ##D: materiał posiadający właściwości ochronne i lecznicze,
przeznaczone do pokrywania ran lub zmienionej powierzchni skóry,
wchłaniania wydzielin z tkanek, zabezpieczania przed zainfekowaniem. [##P: Krwawisz: Znajdę jakiś materiał opatrunkowy!] <##nDD> 
25449	ubranie ochronne	1	2	##K: og. ##D: rodzaj odzieży chroniącej człowieka podczas pracy przed działaniem czynników szkodliwych lub niebezpiecznych dla zdrowia oraz zabezpieczającej przed ewentualnymi urazami ciała. <##nDD>
25562	kawałek materiału	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
25830	maszynka elektryczna	2	2	mała kuchenka elektryczna <##s> <##nDD>
25837	urządzenie RTV	1	2	##K: og. ##D: elektroniczne urządzenie wielofunkcyjne służące do odbioru obrazu i głosu. [##P: Najwięcej zwolnień widać w przetwórstwie przemysłowym, przedsiębiorstwach produkujących m.in. mebel, urządzenia RTV i tworzywa sztuczne.] <##nDD>
25889	samochód terenowy	1	2	##K: og. ##D: samochód przystosowany do pokonywania przeszkód terenowych. [##P: ] {##L: http://pl.wikipedia.org/wiki/Samoch%C3%B3d_terenowy} <##nDD> 
55189	lotnictwo wojskowe	2	2	##K: specj. ##D: element powietrznych sił zbrojnych, którego podstawową bronią są różnego rodzaju statki powietrzne. <##nDD> 
26307	przemysł przetwórczy	1	2	##K: og. ##D: gałąź przemysłu zajmująca się przetwarzaniem surowców w produkty, np. przetwórstwo chemiczne, spożywcze, przetwórstwo ropy naftowej. [##W: Przemysł przetwórczy daje około 30% dochodów jednakże dużą rolę ogrywają huty metali, które znacznie zawyżaj udział tego typu przemysłu.] <##nDD>
26424	roślina przyprawowa	1	2	##K: og. ##D: roślina zawierająca silne substancje aromatyczne, dzięki którym może być stosowana jako przyprawa. [##P: Roślina przyprawowa zaliczana jest również do ziół i roślin uprawnych.] <##nDD> 
26425	roślina lecznicza	1	2	##K: og. ##D: roślina zawierająca substancje czynne, stosowane w medycynie i ziołolecznictwie. [##W: Należy pamiętać, że większość roślin leczniczych jest również roślinami trującymi.] {##L: } <##nDD>
26462	narzędzie kary	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
26545	przedmiot magiczny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
26651	narzędzie rolnicze	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> 
26652	narzędzie malarza	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
26685	tkanina dekoracyjna	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
26890	naczynie kuchenne	1	2	##K: og. ##D: pojemnik używany do przechowywania, przygotowywania potraw w kuchni, a także do ich spożywania.. [##P: ] {##L: } <##s> <##nDD>
26919	osłona ciała	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
69006	amunicja kulowa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
26965	gra w karty	1	2	##K: og. ##D: gra, do której wykorzystuje się karty, a która ma określone zasady. [##P: W grach w karty często wyznacza się najstarszy kolor, określany jako atu.] {##L: http://pl.wikipedia.org/wiki/Gra_karciana} <##s> <##nDD> ##A1: 0 ##A2: 0
27129	narzędzie śmierci	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
27262	przemysł skórzany	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
27263	przemysł tytoniowy	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
27653	dzień roboczy	1	2	##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>
27790	służba bezpieczeństwa	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
364445	głos serca	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
27952	jednostka objętości	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
27961	fundusz socjalny	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD> 
28011	ruch kołowy	1	2	##K: specj. ##D: ruch pojazdów po drogach, regulowany zasadami prawnymi. [##P: ] {##L: } <##nDD>
28412	jednostka energii	1	2	##K: og. ##D: jednostka opisująca ilość energii wyprodukowanej przez ciało. [##W: Istnieje także jednostka energii o nazwie rydberg.] {##L: } <##nDD>
28413	kauczuk syntetyczny	1	2	##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Kauczuk_syntetyczny} <##s> <##nDD>
29396	gałąź przemysłu	1	2	##K:  ##D: . [##P: ] {##L: } <##nDD>
143430	zrobić roszadę	1	1	brak danych <##nDD> <##VLC: DZd>
29645	produkt uboczny	1	2	##K: specj. ##D: jeden z produktów reakcji chemicznej lub procesu przemysłowego, niebędący głównym lub najważniejszym z oczekiwanych. [##P: Produktem ubocznym reakcji fotosyntezy jest tlen.] {##L: } <##nDD>
